pesticide_name	food_type	limi_mg_kg
스피네토람	배추	0.3
스피네토람	복분자	0.7
스피네토람	부추	0.5
스피네토람	브로콜리	0.5
스피네토람	블루베리	0.2
스피네토람	비름나물	10
스피네토람	비트(뿌리)	0.05
스피네토람	비트(잎)	0.05
스피네토람	비파	0.1
스피네토람	사과	0.05
스피네토람	산수유(건조)	0.3
스피네토람	살구	0.05
스피네토람	상추	7
스피네토람	생강	0.05
스피네토람	석류	0.07
스피네토람	셀러리	6
스피네토람	수박	0.05
스피네토람	수삼	0.05
스피네토람	순무	0.05
스피네토람	순무유채	9
스피네토람	시금치	5
스피네토람	쑥	0.05
스피네토람	쑥갓	2
스피네토람	아로니아	0.2
스피네토람	아보카도	0.3
스피네토람	아스파라거스	0.1
스피네토람	아욱	3
스피네토람	알	0.01
스피네토람	양배추	0.7
스피네토람	양상추	5
스피네토람	양파	0.05
스피네토람	엇갈이배추	1
스피네토람	여주	0.05
스피네토람	엽경채류	0.3
스피네토람	엽채류	1
스피네토람	오디	0.3
스피네토람	오렌지	0.05
스피네토람	오미자	0.5
스피네토람	오미자(건조)	0.7
스피네토람	오이	0.05
스피네토람	옥수수	0.05
스피네토람	완두	0.05
스피네토람	왕고들빼기	9
스피네토람	용과	0.2
스피네토람	우엉	0.05
스피네토람	유	0.01
스피네토람	유자	0.05
스피네토람	유채	1
스피네토람	율무	0.03
스피네토람	작두콩	0.03
스피네토람	조	0.07
스피네토람	질경이(잎)	9
스피네토람	차	0.05
스피네토람	차즈기(잎)	9
스피네토람	참깨	0.05
스피네토람	참나물	3
스피네토람	참외	0.2
스피네토람	체리	0.2
스피네토람	취나물	3
스피네토람	치커리	3
스피네토람	치커리(뿌리)	0.05
스피네토람	케일	3
스피네토람	콜라비	0.05
스피네토람	키위	0.1
스피네토람	토란	0.05
스피네토람	토마토	0.5
스피네토람	파	0.8
스피네토람	파슬리	3
스피네토람	팥	0.05
스피네토람	패션프루트	0.3
스피네토람	포도	1
스피네토람	포유류고기	0.01
스피네토람	포유류부산물	0.01
스피네토람	포유류지방	0.2
스피네토람	표고버섯	1.5
스피네토람	풋콩	0.05
스피네토람	피망	0.5
스피네토람	호박	0.2
스피네토람	호박잎	5
스피네토람	호프	10
스피노사드	가금류고기	0.1
스피노사드	가금류부산물	0.2
스피노사드	가금류지방	1
스피노사드	가지	0.5
스피노사드	감귤	0.3
스피노사드	감귤류	0.3
스피노사드	감자	0.1
스피노사드	결구엽채류	2
스피노사드	고추	0.5
스피노사드	구기자	0.2
스피노사드	구기자(건조)	0.7
스피노사드	귀리	1
스피노사드	딸기	1
스피노사드	망고	0.1
스피노사드	머루	0.05
스피노사드	멜론	0.1
스피노사드	무화과	1
스피노사드	밀	1
스피노사드	배추	0.5
스피노사드	보리	1
스피노사드	복분자	0.5
스피노사드	부추	1
스피노사드	블루베리	1
스피노사드	비트(뿌리)	0.5
스피노사드	사과	0.05
스피노사드	셀러리	1
스피노사드	수박	0.1
스피노사드	수수	1
스피노사드	쌀	0.05
스피노사드	아몬드	0.07
스피노사드	아보카도	0.3
스피노사드	알	0.5
스피노사드	양파	0.07
스피노사드	엽채류	5
스피노사드	오디	0.2
스피노사드	오렌지	0.3
스피노사드	오이	0.3
스피노사드	옥수수	1
스피노사드	유채	0.05
스피노사드	유채씨	0.05
스피노사드	자두	0.02
스피노사드	차	0.1
스피노사드	참외	0.3
스피노사드	체리	0.2
스피노사드	키위	0.3
스피노사드	토마토	1
스피노사드	파	0.7
스피노사드	포도	0.5
스피노사드	피망	0.5
스피노사드	호박	0.1
스피로디클로펜	가지	2
스피로디클로펜	감귤	2
스피로디클로펜	감귤류	0.4
스피로디클로펜	강낭콩	0.1
스피로디클로펜	갯기름나물	30
스피로디클로펜	견과류	0.05
스피로디클로펜	고추	5
스피로디클로펜	곤달비	15
스피로디클로펜	구기자	0.5
스피로디클로펜	녹두	0.2
스피로디클로펜	대두	0.5
스피로디클로펜	대추	5
스피로디클로펜	대추(건조)	5
스피로디클로펜	들깻잎	25
스피로디클로펜	멜론	2
스피로디클로펜	복분자	1
스피로디클로펜	복숭아	0.5
스피로디클로펜	블루베리	0.7
스피로디클로펜	사과	2
스피로디클로펜	살구	5
스피로디클로펜	셀러리	20
스피로디클로펜	수박	0.5
스피로디클로펜	아로니아	0.7
스피로디클로펜	아보카도	0.9
스피로디클로펜	오이	0.5
스피로디클로펜	우엉	0.5
스피로디클로펜	우엉잎	15
스피로디클로펜	유	0.004
스피로디클로펜	유자	2
스피로디클로펜	인과류	1
스피로디클로펜	자두	2
스피로디클로펜	차	5
스피로디클로펜	차즈기(잎)	15
스피로디클로펜	참외	0.5
스피로디클로펜	체리	2
스피로디클로펜	취나물	20
스피로디클로펜	커피원두	0.03
스피로디클로펜	포도	1
스피로디클로펜	포유류고기	0.01
스피로디클로펜	포유류부산물	0.05
스피로디클로펜	풋콩	2
스피로디클로펜	피망	5
스피로디클로펜	호박	0.5
스피로디클로펜	호프	40
스피로메시펜	가금류고기	0.01
스피로메시펜	가지	0.5
스피로메시펜	감	2
스피로메시펜	감귤	1
스피로메시펜	감자	0.01
스피로메시펜	강낭콩	0.05
스피로메시펜	결구엽채류	3
스피로메시펜	고추	3
스피로메시펜	구기자	3
스피로메시펜	구기자(건조)	3
스피로메시펜	당근	0.2
스피로메시펜	대두	0.1
스피로메시펜	대추	1
스피로메시펜	대추(건조)	1.5
스피로메시펜	더덕	0.05
스피로메시펜	둥굴레(뿌리)	0.05
스피로메시펜	둥굴레(뿌리, 건조)	0.05
스피로메시펜	들깻잎	30
스피로메시펜	딸기	2
스피로메시펜	레몬	1.5
스피로메시펜	망고	0.3
스피로메시펜	매실	1.5
스피로메시펜	멜론	0.7
스피로메시펜	면실	0.4
스피로메시펜	무(뿌리)	0.03
스피로메시펜	무화과	1
스피로메시펜	미나리	15
스피로메시펜	방아잎	15
스피로메시펜	배	0.5
스피로메시펜	복분자	2
스피로메시펜	복숭아	2
스피로메시펜	부추	15
스피로메시펜	블루베리	3
스피로메시펜	사과	1
스피로메시펜	살구	1
스피로메시펜	수박	0.2
스피로메시펜	아로니아	1.5
스피로메시펜	아욱	25
스피로메시펜	알	0.01
스피로메시펜	양송이버섯	0.05
스피로메시펜	여주	0.3
스피로메시펜	엽경채류	7
스피로메시펜	엽채류	12
스피로메시펜	오디	1.5
스피로메시펜	오렌지	1.5
스피로메시펜	오미자	1.5
스피로메시펜	오미자(건조)	5
스피로메시펜	오이	0.5
스피로메시펜	옥수수	0.01
스피로메시펜	유자	0.7
스피로메시펜	자두	0.5
스피로메시펜	차	30
스피로메시펜	차즈기(잎)	30
스피로메시펜	참깨	0.05
스피로메시펜	참외	0.5
스피로메시펜	체리	0.7
스피로메시펜	토마토	1
스피로메시펜	포도	1
스피로메시펜	풋콩	5
스피로메시펜	피망	3
스피로메시펜	호박	0.2
스피로테트라맷	가지	0.7
스피로테트라맷	감	0.5
스피로테트라맷	감귤류	0.5
스피로테트라맷	감자	0.6
스피로테트라맷	갯기름나물	5
스피로테트라맷	건삼	0.05
스피로테트라맷	건포도	4
스피로테트라맷	견과류	0.25
스피로테트라맷	결명자	0.05
스피로테트라맷	고구마	0.2
스피로테트라맷	고려엉겅퀴	5
스피로테트라맷	고추	2
스피로테트라맷	구기자	3
스피로테트라맷	근대	5
스피로테트라맷	녹두	2
스피로테트라맷	다래	0.7
스피로테트라맷	당귀(잎)	5
스피로테트라맷	당근	0.5
스피로테트라맷	대두	4
스피로테트라맷	대추	2
스피로테트라맷	돌나물	5
스피로테트라맷	두류	2
스피로테트라맷	두류(생)	1.5
스피로테트라맷	들깻잎	3
스피로테트라맷	딸기	3
스피로테트라맷	레몬	2
스피로테트라맷	로즈마리(생)	20
스피로테트라맷	망고	0.3
스피로테트라맷	매실	3
스피로테트라맷	머위	5
스피로테트라맷	메밀	3
스피로테트라맷	멜론	0.9
스피로테트라맷	모과	0.3
스피로테트라맷	무(뿌리)	0.7
스피로테트라맷	무(잎)	10
스피로테트라맷	무화과	0.5
스피로테트라맷	미나리	5
스피로테트라맷	바나나	4
스피로테트라맷	배	0.5
스피로테트라맷	배추	2
스피로테트라맷	복분자	3
스피로테트라맷	복숭아	1
스피로테트라맷	브로콜리	2
스피로테트라맷	블루베리	3
스피로테트라맷	비트(뿌리)	0.2
스피로테트라맷	비트(잎)	10
스피로테트라맷	사과	0.7
스피로테트라맷	살구	2
스피로테트라맷	상추	30
스피로테트라맷	셀러리	4
스피로테트라맷	수박	0.3
스피로테트라맷	수삼	0.05
스피로테트라맷	수수	3
스피로테트라맷	순무	0.5
스피로테트라맷	시금치	5
스피로테트라맷	쑥갓	5
스피로테트라맷	아로니아	3
스피로테트라맷	아보카도	0.6
스피로테트라맷	아스파라거스	2
스피로테트라맷	아욱	5
스피로테트라맷	앵두	1.5
스피로테트라맷	야콘	0.03
스피로테트라맷	양배추	2
스피로테트라맷	양상추	5
스피로테트라맷	양파	0.3
스피로테트라맷	엇갈이배추	5
스피로테트라맷	여주	0.9
스피로테트라맷	연근	0.5
스피로테트라맷	엽경채류	3
스피로테트라맷	엽채류	5
스피로테트라맷	오디	3
스피로테트라맷	오미자	0.05
스피로테트라맷	오미자(건조)	0.3
스피로테트라맷	오이	0.3
스피로테트라맷	옥수수	1.5
스피로테트라맷	용과	0.5
스피로테트라맷	우엉	0.05
스피로테트라맷	우엉잎	10
스피로테트라맷	유자	0.5
스피로테트라맷	유채	5
스피로테트라맷	율무	3
스피로테트라맷	자두	0.9
스피로테트라맷	참깨	0.05
스피로테트라맷	참외	1
스피로테트라맷	체리	3
스피로테트라맷	케일	5
스피로테트라맷	콜라비	0.5
스피로테트라맷	크랜베리	0.2
스피로테트라맷	키위	5
스피로테트라맷	토란	0.5
스피로테트라맷	토란(줄기)	5
스피로테트라맷	토마토	1
스피로테트라맷	파	3
스피로테트라맷	파슬리	5
스피로테트라맷	파인애플	0.2
스피로테트라맷	파파야	0.4
스피로테트라맷	팥	0.05
스피로테트라맷	패션프루트	0.4
스피로테트라맷	포도	5
스피로테트라맷	풋콩	1.5
스피로테트라맷	피망	7
스피로테트라맷	해바라기씨	0.2
스피로테트라맷	호박	0.9
스피로테트라맷	호프	4
스피로피디온	감귤	0.3
스피로피디온	고추	0.7
스피로피디온	딸기	2
스피로피디온	배	0.1
스피로피디온	사과	0.2
스피로피디온	수박	0.5
스피로피디온	오이	0.2
스피로피디온	참외	0.2
스피로피디온	토마토	0.7
스피로피디온	포도	1.5
스피로피디온	피망	0.7
스피록사민	바나나	3
시마진	감귤류	0.015
시마진	딸기	0.02
시마진	배	0.05
시마진	블루베리	0.2
시마진	사과	0.05
시마진	아몬드	0.01
시마진	옥수수	0.05
시마진	피칸	0.05
시마진	호두	0.2
시메코나졸	감귤	0.5
시메코나졸	건삼	0.7
시메코나졸	고추	2
시메코나졸	대추	2
시메코나졸	대추(건조)	2
시메코나졸	더덕	0.05
시메코나졸	딸기	0.3
시메코나졸	마늘	0.05
시메코나졸	머루	3
시메코나졸	복분자	0.3
시메코나졸	복숭아	0.5
시메코나졸	수박	0.1
시메코나졸	수삼	0.7
시메코나졸	쌀	0.05
시메코나졸	오이	0.5
시메코나졸	유자	0.2
시메코나졸	인과류	0.5
시메코나졸	자두	0.2
시메코나졸	참외	0.3
시메코나졸	포도	1
시메코나졸	풋마늘	0.05
시메코나졸	피망	2
시메트린	쌀	0.05
시안화 수소	가지	5
시안화 수소	바나나	5
시안화 수소	배추	5
시안화 수소	상추	5
시안화 수소	양배추	5
시안화 수소	엇갈이배추	5
시안화 수소	오렌지	5
시안화 수소	오이	5
시안화 수소	토마토	5
시안화 수소	파인애플	5
시안화 수소	피망	5
시안화 수소	호박	5
아메톡트라딘	감귤	2
아메톡트라딘	감자	0.05
아메톡트라딘	건삼	0.05
아메톡트라딘	고추	2
아메톡트라딘	딸기	0.05
아메톡트라딘	멜론	3
아메톡트라딘	무(뿌리)	0.2
아메톡트라딘	무(잎)	15
아메톡트라딘	배추	2
아메톡트라딘	생강	0.05
아메톡트라딘	수박	0.2
아메톡트라딘	수삼	0.05
아메톡트라딘	시금치	30
아메톡트라딘	양배추	5
아메톡트라딘	양파	1.5
아메톡트라딘	엇갈이배추	5
아메톡트라딘	엽경채류	3
아메톡트라딘	엽채류	7
아메톡트라딘	오이	0.5
아메톡트라딘	참깨	0.05
아메톡트라딘	참외	1
아메톡트라딘	토마토	2
아메톡트라딘	파	3
아메톡트라딘	포도	5
아메톡트라딘	피망	2
아메톡트라딘	호박	0.2
아메톡트라딘	호프	100
아미노피랄리드	밀	0.04
아미설브롬	가지	0.5
아미설브롬	감귤	0.5
아미설브롬	감자	0.05
아미설브롬	건삼	0.3
아미설브롬	고추	1
아미설브롬	고추냉이(뿌리)	0.1
아미설브롬	당근	0.3
아미설브롬	대두	0.5
아미설브롬	대추	2
아미설브롬	더덕	0.2
아미설브롬	들깨	3
아미설브롬	들깻잎	20
아미설브롬	딸기	2
아미설브롬	마	0.05
아미설브롬	마(건조)	0.05
아미설브롬	망고	0.5
아미설브롬	멜론	1
아미설브롬	무(뿌리)	0.05
아미설브롬	무(잎)	15
아미설브롬	무화과	2
아미설브롬	배추	0.7
아미설브롬	복분자	1
아미설브롬	부추	3
아미설브롬	브로콜리	2
아미설브롬	비트(뿌리)	0.2
아미설브롬	사탕무	0.15
아미설브롬	상추	10
아미설브롬	생강	2
아미설브롬	셀러리	10
아미설브롬	수박	0.2
아미설브롬	수삼	0.3
아미설브롬	순무	0.2
아미설브롬	시금치	3
아미설브롬	양배추	0.05
아미설브롬	양파	0.2
아미설브롬	엇갈이배추	2
아미설브롬	엽경채류	2
아미설브롬	엽채류	10
아미설브롬	오미자(건조)	1.5
아미설브롬	오이	0.7
아미설브롬	우엉	0.05
아미설브롬	유자	0.5
아미설브롬	조	0.05
아미설브롬	참깨	0.05
아미설브롬	참외	0.5
아미설브롬	청경채	0.05
아미설브롬	치커리	15
아미설브롬	케일	15
아미설브롬	콜라비	0.2
아미설브롬	키위	1.5
아미설브롬	토마토	1
아미설브롬	파	3
아미설브롬	패션프루트	3
아미설브롬	포도	3
아미설브롬	풋콩	10
아미설브롬	피망	1
아미설브롬	해바라기씨	3
아미설브롬	호프	10
아미트라즈	가지	0.5
아미트라즈	감귤	0.2
아미트라즈	고추	1
아미트라즈	녹차추출물	10
아미트라즈	레몬	0.7
아미트라즈	마늘	0.05
아미트라즈	매실	0.7
아미트라즈	무화과	0.05
아미트라즈	복분자	0.05
아미트라즈	복숭아	0.5
아미트라즈	블루베리	0.05
아미트라즈	뽕(잎)	0.5
아미트라즈	살구	2
아미트라즈	수삼	0.05
아미트라즈	아로니아	1.5
아미트라즈	오디	0.3
아미트라즈	오렌지	0.05
아미트라즈	오미자(건조)	2
아미트라즈	오이	0.5
아미트라즈	용안	0.01
아미트라즈	유자	0.7
아미트라즈	인과류	0.5
아미트라즈	자두	0.7
아미트라즈	차	10
아미트라즈	참외	0.05
아미트라즈	체리	0.5
아미트라즈	키위	1
아미트라즈	토마토	1
아미트라즈	풋마늘	0.05
아미트라즈	피망	1
아바멕틴	가지	0.05
아바멕틴	감	0.05
아바멕틴	감귤	0.07
아바멕틴	감자	0.05
아바멕틴	강낭콩	0.05
아바멕틴	갯기름나물	0.6
아바멕틴	건삼	0.05
아바멕틴	고구마	0.05
아바멕틴	고수(잎)	0.03
아바멕틴	고추	0.2
아바멕틴	구기자	0.05
아바멕틴	녹두	0.05
아바멕틴	다래	0.05
아바멕틴	당근	0.05
아바멕틴	대두	0.05
아바멕틴	대추	0.07
아바멕틴	대추(건조)	0.5
아바멕틴	더덕	0.05
아바멕틴	도라지	0.03
아바멕틴	동부	0.05
아바멕틴	둥굴레(뿌리)	0.05
아바멕틴	둥굴레(뿌리, 건조)	0.05
아바멕틴	들깨	0.05
아바멕틴	들깻잎	0.7
아바멕틴	딸기	0.1
아바멕틴	땅콩	0.05
아바멕틴	레몬	0.02
아바멕틴	로즈마리(생)	0.2
아바멕틴	마	0.03
아바멕틴	마(건조)	0.03
아바멕틴	마늘	0.05
아바멕틴	망고	0.05
